,period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,mineTypeId,mineTypeDescription,average-employees,labor-hours,number-of-mines,production,productivity,average-employees-units,labor-hours-units,number-of-mines-units,production-units,productivity-units
994,2007,WNC,West North Central,BIT,Bituminous,ALL,All,,,4.0,656543,,number of employees,hours,number of mines,short tons,short tons per labor hour
995,2007,WNC,West North Central,TOT,All,ALL,All,1054.0,2048986.0,8.0,30262809,14.77,number of employees,hours,number of mines,short tons,short tons per labor hour
996,2007,OH,Ohio,BIT,Bituminous,UND,Underground,,,13.0,15792616,,number of employees,hours,number of mines,short tons,short tons per labor hour
997,2007,OH,Ohio,TOT,All,UND,Underground,1481.0,3316032.0,13.0,15792616,4.76,number of employees,hours,number of mines,short tons,short tons per labor hour
998,2007,OH,Ohio,BIT,Bituminous,SUR,Surface,,,44.0,6782770,,number of employees,hours,number of mines,short tons,short tons per labor hour
999,2007,OH,Ohio,TOT,All,SUR,Surface,1015.0,2252851.0,44.0,6782770,3.01,number of employees,hours,number of mines,short tons,short tons per labor hour
1000,2007,OH,Ohio,BIT,Bituminous,ALL,All,,,57.0,22575386,,number of employees,hours,number of mines,short tons,short tons per labor hour
1001,2007,OH,Ohio,TOT,All,ALL,All,2496.0,5568883.0,57.0,22575386,4.05,number of employees,hours,number of mines,short tons,short tons per labor hour
1002,2007,IN,Indiana,BIT,Bituminous,UND,Underground,,,7.0,10604068,,number of employees,hours,number of mines,short tons,short tons per labor hour
1003,2007,IN,Indiana,TOT,All,UND,Underground,1291.0,3334719.0,7.0,10604068,3.18,number of employees,hours,number of mines,short tons,short tons per labor hour
1004,2007,IN,Indiana,BIT,Bituminous,SUR,Surface,,,20.0,24399031,,number of employees,hours,number of mines,short tons,short tons per labor hour
1005,2007,IN,Indiana,TOT,All,SUR,Surface,1677.0,4356788.0,20.0,24399031,5.6,number of employees,hours,number of mines,short tons,short tons per labor hour
1006,2007,IN,Indiana,BIT,Bituminous,ALL,All,,,27.0,35003099,,number of employees,hours,number of mines,short tons,short tons per labor hour
1007,2007,IN,Indiana,TOT,All,ALL,All,2968.0,7691507.0,27.0,35003099,4.55,number of employees,hours,number of mines,short tons,short tons per labor hour
1008,2007,IL,Illinois,BIT,Bituminous,UND,Underground,,,14.0,26807222,,number of employees,hours,number of mines,short tons,short tons per labor hour
1009,2007,IL,Illinois,TOT,All,UND,Underground,3488.0,7699913.0,14.0,26807222,3.48,number of employees,hours,number of mines,short tons,short tons per labor hour
1010,2007,ILL,Illinois Basin,BIT,Bituminous,UND,Underground,,,31.0,61924499,,number of employees,hours,number of mines,short tons,short tons per labor hour
1011,2007,ILL,Illinois Basin,TOT,All,UND,Underground,7264.0,17388887.0,31.0,61924499,3.56,number of employees,hours,number of mines,short tons,short tons per labor hour
1012,2007,ILL,Illinois Basin,BIT,Bituminous,SUR,Surface,,,40.0,33735694,,number of employees,hours,number of mines,short tons,short tons per labor hour
1013,2007,ILL,Illinois Basin,TOT,All,SUR,Surface,2526.0,6254664.0,40.0,33735694,5.39,number of employees,hours,number of mines,short tons,short tons per labor hour
1014,2007,ILL,Illinois Basin,BIT,Bituminous,ALL,All,,,71.0,95660193,,number of employees,hours,number of mines,short tons,short tons per labor hour
1015,2007,ILL,Illinois Basin,TOT,All,ALL,All,9790.0,23643551.0,71.0,95660193,4.05,number of employees,hours,number of mines,short tons,short tons per labor hour
1016,2007,APS,Appalachia Southern,BIT,Bituminous,UND,Underground,,,8.0,11461986,,number of employees,hours,number of mines,short tons,short tons per labor hour
1017,2007,APS,Appalachia Southern,TOT,All,UND,Underground,2461.0,5520030.0,8.0,11461986,2.08,number of employees,hours,number of mines,short tons,short tons per labor hour
1018,2007,APS,Appalachia Southern,BIT,Bituminous,SUR,Surface,,,41.0,7865317,,number of employees,hours,number of mines,short tons,short tons per labor hour
1019,2007,APS,Appalachia Southern,TOT,All,SUR,Surface,1395.0,3163123.0,41.0,7865317,2.49,number of employees,hours,number of mines,short tons,short tons per labor hour
1020,2007,APS,Appalachia Southern,BIT,Bituminous,ALL,All,,,49.0,19327303,,number of employees,hours,number of mines,short tons,short tons per labor hour
1021,2007,AZ,Arizona,TOT,All,ALL,All,430.0,1008236.0,1.0,7982584,7.92,number of employees,hours,number of mines,short tons,short tons per labor hour
1022,2007,MTN,Mountain,SUB,Subbituminous,UND,Underground,,,2.0,2869000,,number of employees,hours,number of mines,short tons,short tons per labor hour
1023,2007,MTN,Mountain,BIT,Bituminous,UND,Underground,,,19.0,58814308,,number of employees,hours,number of mines,short tons,short tons per labor hour
1024,2007,MTN,Mountain,TOT,All,UND,Underground,4329.0,9159038.0,21.0,61683308,6.73,number of employees,hours,number of mines,short tons,short tons per labor hour
1025,2007,MTN,Mountain,SUB,Subbituminous,SUR,Surface,,,28.0,519531787,,number of employees,hours,number of mines,short tons,short tons per labor hour
1026,2007,MTN,Mountain,LIG,Lignite,SUR,Surface,,,1.0,358391,,number of employees,hours,number of mines,short tons,short tons per labor hour
1027,2007,MTN,Mountain,BIT,Bituminous,SUR,Surface,,,3.0,8508503,,number of employees,hours,number of mines,short tons,short tons per labor hour
1028,2007,MTN,Mountain,TOT,All,SUR,Surface,9087.0,19170960.0,32.0,528398681,27.56,number of employees,hours,number of mines,short tons,short tons per labor hour
1029,2007,MTN,Mountain,SUB,Subbituminous,ALL,All,,,30.0,522400787,,number of employees,hours,number of mines,short tons,short tons per labor hour
1030,2007,MTN,Mountain,LIG,Lignite,ALL,All,,,1.0,358391,,number of employees,hours,number of mines,short tons,short tons per labor hour
1031,2007,MTN,Mountain,BIT,Bituminous,ALL,All,,,22.0,67322811,,number of employees,hours,number of mines,short tons,short tons per labor hour
1032,2007,MTN,Mountain,TOT,All,ALL,All,13416.0,28329998.0,53.0,590081989,20.83,number of employees,hours,number of mines,short tons,short tons per labor hour
1033,2007,TX,Texas,LIG,Lignite,SUR,Surface,,,11.0,41948406,,number of employees,hours,number of mines,short tons,short tons per labor hour
1034,2007,TX,Texas,TOT,All,SUR,Surface,2216.0,4755586.0,11.0,41948406,8.82,number of employees,hours,number of mines,short tons,short tons per labor hour
1035,2007,TX,Texas,LIG,Lignite,ALL,All,,,11.0,41948406,,number of employees,hours,number of mines,short tons,short tons per labor hour
1036,2007,TX,Texas,TOT,All,ALL,All,2216.0,4755586.0,11.0,41948406,8.82,number of employees,hours,number of mines,short tons,short tons per labor hour
1037,2007,OK,Oklahoma,BIT,Bituminous,UND,Underground,,,2.0,514288,,number of employees,hours,number of mines,short tons,short tons per labor hour
1038,2007,OK,Oklahoma,TOT,All,UND,Underground,84.0,194021.0,2.0,514288,2.65,number of employees,hours,number of mines,short tons,short tons per labor hour
1039,2007,OK,Oklahoma,BIT,Bituminous,SUR,Surface,,,7.0,1133647,,number of employees,hours,number of mines,short tons,short tons per labor hour
1040,2007,OK,Oklahoma,TOT,All,SUR,Surface,153.0,398144.0,7.0,1133647,2.85,number of employees,hours,number of mines,short tons,short tons per labor hour
1041,2007,OK,Oklahoma,BIT,Bituminous,ALL,All,,,9.0,1647935,,number of employees,hours,number of mines,short tons,short tons per labor hour
1042,2007,OK,Oklahoma,TOT,All,ALL,All,237.0,592165.0,9.0,1647935,2.78,number of employees,hours,number of mines,short tons,short tons per labor hour
1043,2007,LA,Louisiana,LIG,Lignite,SUR,Surface,,,2.0,3126586,,number of employees,hours,number of mines,short tons,short tons per labor hour
1044,2007,LA,Louisiana,TOT,All,SUR,Surface,239.0,514454.0,2.0,3126586,6.08,number of employees,hours,number of mines,short tons,short tons per labor hour
1045,2007,LA,Louisiana,LIG,Lignite,ALL,All,,,2.0,3126586,,number of employees,hours,number of mines,short tons,short tons per labor hour
1046,2007,LA,Louisiana,TOT,All,ALL,All,239.0,514454.0,2.0,3126586,6.08,number of employees,hours,number of mines,short tons,short tons per labor hour
1047,2007,AR,Arkansas,BIT,Bituminous,UND,Underground,,,1.0,80280,,number of employees,hours,number of mines,short tons,short tons per labor hour
1048,2007,AR,Arkansas,TOT,All,UND,Underground,85.0,195971.0,1.0,80280,0.41,number of employees,hours,number of mines,short tons,short tons per labor hour
1049,2007,AR,Arkansas,BIT,Bituminous,SUR,Surface,,,1.0,2397,,number of employees,hours,number of mines,short tons,short tons per labor hour
1050,2007,AR,Arkansas,TOT,All,SUR,Surface,2.0,1452.0,1.0,2397,1.65,number of employees,hours,number of mines,short tons,short tons per labor hour
1051,2007,AR,Arkansas,BIT,Bituminous,ALL,All,,,2.0,82677,,number of employees,hours,number of mines,short tons,short tons per labor hour
1052,2007,AR,Arkansas,TOT,All,ALL,All,87.0,197423.0,2.0,82677,0.42,number of employees,hours,number of mines,short tons,short tons per labor hour
1053,2007,WSC,West South Central,BIT,Bituminous,UND,Underground,,,3.0,594568,,number of employees,hours,number of mines,short tons,short tons per labor hour
1054,2007,WSC,West South Central,TOT,All,UND,Underground,169.0,389992.0,3.0,594568,1.52,number of employees,hours,number of mines,short tons,short tons per labor hour
1055,2007,WSC,West South Central,LIG,Lignite,SUR,Surface,,,13.0,45074992,,number of employees,hours,number of mines,short tons,short tons per labor hour
1056,2007,WSC,West South Central,BIT,Bituminous,SUR,Surface,,,8.0,1136044,,number of employees,hours,number of mines,short tons,short tons per labor hour
1057,2007,WSC,West South Central,TOT,All,SUR,Surface,2610.0,5669636.0,21.0,46211036,8.15,number of employees,hours,number of mines,short tons,short tons per labor hour
1058,2007,WSC,West South Central,LIG,Lignite,ALL,All,,,13.0,45074992,,number of employees,hours,number of mines,short tons,short tons per labor hour
1059,2007,WSC,West South Central,BIT,Bituminous,ALL,All,,,11.0,1730612,,number of employees,hours,number of mines,short tons,short tons per labor hour
1060,2007,WSC,West South Central,TOT,All,ALL,All,2779.0,6059628.0,24.0,46805604,7.72,number of employees,hours,number of mines,short tons,short tons per labor hour
1061,2007,TN,Tennessee,BIT,Bituminous,UND,Underground,,,5.0,891648,,number of employees,hours,number of mines,short tons,short tons per labor hour
1062,2007,TN,Tennessee,TOT,All,UND,Underground,220.0,463456.0,5.0,891648,1.92,number of employees,hours,number of mines,short tons,short tons per labor hour
1063,2007,TN,Tennessee,BIT,Bituminous,SUR,Surface,,,12.0,1762803,,number of employees,hours,number of mines,short tons,short tons per labor hour
1064,2007,TN,Tennessee,TOT,All,SUR,Surface,346.0,799417.0,12.0,1762803,2.21,number of employees,hours,number of mines,short tons,short tons per labor hour
1065,2007,TN,Tennessee,BIT,Bituminous,ALL,All,,,17.0,2654451,,number of employees,hours,number of mines,short tons,short tons per labor hour
1066,2007,TN,Tennessee,TOT,All,ALL,All,566.0,1262873.0,17.0,2654451,2.1,number of employees,hours,number of mines,short tons,short tons per labor hour
1067,2007,MS,Mississippi,LIG,Lignite,SUR,Surface,,,1.0,3545266,,number of employees,hours,number of mines,short tons,short tons per labor hour
1068,2007,MS,Mississippi,TOT,All,SUR,Surface,177.0,354822.0,1.0,3545266,9.99,number of employees,hours,number of mines,short tons,short tons per labor hour
1069,2007,MS,Mississippi,LIG,Lignite,ALL,All,,,1.0,3545266,,number of employees,hours,number of mines,short tons,short tons per labor hour
1070,2007,MS,Mississippi,TOT,All,ALL,All,177.0,354822.0,1.0,3545266,9.99,number of employees,hours,number of mines,short tons,short tons per labor hour
1071,2007,KYW,Kentucky (West),BIT,Bituminous,UND,Underground,,,10.0,24513209,,number of employees,hours,number of mines,short tons,short tons per labor hour
1072,2007,KYW,Kentucky (West),TOT,All,UND,Underground,2485.0,6354255.0,10.0,24513209,3.86,number of employees,hours,number of mines,short tons,short tons per labor hour
1073,2007,KYW,Kentucky (West),BIT,Bituminous,SUR,Surface,,,13.0,3698640,,number of employees,hours,number of mines,short tons,short tons per labor hour
1074,2007,KYW,Kentucky (West),TOT,All,SUR,Surface,395.0,765427.0,13.0,3698640,4.83,number of employees,hours,number of mines,short tons,short tons per labor hour
1075,2007,KYW,Kentucky (West),BIT,Bituminous,ALL,All,,,23.0,28211849,,number of employees,hours,number of mines,short tons,short tons per labor hour
1076,2007,KYW,Kentucky (West),TOT,All,ALL,All,2880.0,7119682.0,23.0,28211849,3.96,number of employees,hours,number of mines,short tons,short tons per labor hour
1077,2007,KYE,Kentucky (East),BIT,Bituminous,UND,Underground,,,191.0,44703365,,number of employees,hours,number of mines,short tons,short tons per labor hour
1078,2007,KYE,Kentucky (East),TOT,All,UND,Underground,8661.0,19389852.0,191.0,44703365,2.31,number of employees,hours,number of mines,short tons,short tons per labor hour
1079,2007,KYE,Kentucky (East),BIT,Bituminous,SUR,Surface,,,203.0,42365088,,number of employees,hours,number of mines,short tons,short tons per labor hour
1080,2007,KYE,Kentucky (East),TOT,All,SUR,Surface,5445.0,12290395.0,203.0,42365088,3.45,number of employees,hours,number of mines,short tons,short tons per labor hour
1081,2007,KYE,Kentucky (East),BIT,Bituminous,ALL,All,,,394.0,87068453,,number of employees,hours,number of mines,short tons,short tons per labor hour
1082,2007,KYE,Kentucky (East),TOT,All,ALL,All,14106.0,31680247.0,394.0,87068453,2.75,number of employees,hours,number of mines,short tons,short tons per labor hour
1083,2007,KY,Kentucky,BIT,Bituminous,UND,Underground,,,201.0,69216574,,number of employees,hours,number of mines,short tons,short tons per labor hour
1084,2007,KY,Kentucky,TOT,All,UND,Underground,11146.0,25744107.0,201.0,69216574,2.69,number of employees,hours,number of mines,short tons,short tons per labor hour
1085,2007,KY,Kentucky,BIT,Bituminous,SUR,Surface,,,216.0,46063728,,number of employees,hours,number of mines,short tons,short tons per labor hour
1086,2007,KY,Kentucky,TOT,All,SUR,Surface,5840.0,13055822.0,216.0,46063728,3.53,number of employees,hours,number of mines,short tons,short tons per labor hour
1087,2007,KY,Kentucky,BIT,Bituminous,ALL,All,,,417.0,115280302,,number of employees,hours,number of mines,short tons,short tons per labor hour
1088,2007,KY,Kentucky,TOT,All,ALL,All,16986.0,38799929.0,417.0,115280302,2.97,number of employees,hours,number of mines,short tons,short tons per labor hour
1089,2007,AL,Alabama,BIT,Bituminous,UND,Underground,,,8.0,11461986,,number of employees,hours,number of mines,short tons,short tons per labor hour
1090,2007,PA,Pennsylvania,TOT,All,ALL,All,7649.0,17429038.0,264.0,65048039,3.73,number of employees,hours,number of mines,short tons,short tons per labor hour
1091,2007,MAT,Middle Atlantic,BIT,Bituminous,UND,Underground,,,35.0,53320393,,number of employees,hours,number of mines,short tons,short tons per labor hour
1092,2007,MAT,Middle Atlantic,ANT,Anthracite,UND,Underground,,,15.0,223756,,number of employees,hours,number of mines,short tons,short tons per labor hour
